Date,ITSA4,SULA11,SAPR11,ALUP11,NEOE3,PNVL3,BBSE3,CPLE6,RBRP11,VRTA11,HSML11,IPCA2030,Selic2027
2021-01-29,10.401264190673828,38.1816520690918,21.54195213317871,24.781288146972656,17.92369270324707,21.42371940612793,26.54727554321289,5.480686187744141,97.6999969482422,115.83000183105467,97.8000030517578,4321.22,912.707
2021-02-01,10.577722549438477,37.31410217285156,21.2395076751709,24.800655364990234,18.042722702026367,21.443675994873047,26.92158508300781,5.490761280059815,97.33000183105467,114.73999786376952,96.77999877929688,4258.018,913.67
2021-02-02,10.597331047058104,37.11607360839844,21.68829727172852,25.17832946777344,18.627944946289062,21.45365524291992,27.151931762695312,5.557926654815674,98.0,114.88999938964844,96.0,4277.081,912.401
2021-02-03,10.607132911682127,38.16279220581055,21.59073257446289,25.07180595397949,18.84616470336914,21.643245697021484,27.209516525268555,5.543653964996338,97.16000366210938,114.8000030517578,96.06999969482422,4286.908,913.52
2021-02-04,10.607132911682127,37.32353210449219,21.268774032592773,24.72318458557129,18.866003036499023,20.994647979736328,27.142333984375,5.653636932373047,97.01000213623048,115.1999969482422,95.88999938964844,4262.69,915.593
2021-02-05,10.548314094543455,37.82331466674805,21.756589889526367,24.91686248779297,18.707298278808597,21.13434410095215,27.372678756713867,5.703171253204346,98.19000244140624,115.61000061035156,96.0199966430664,4263.221,913.216
2021-02-08,10.391461372375488,37.52156066894531,21.395606994628903,24.82002258300781,18.76681137084961,20.93477439880371,26.959976196289062,5.692256927490234,97.83000183105467,115.52999877929688,96.30999755859376,4220.042,911.806
2021-02-09,10.479691505432127,36.77659606933594,21.99074363708496,24.8297061920166,18.548593521118164,20.944753646850582,27.430265426635746,5.616695880889893,97.9000015258789,114.8000030517578,96.16000366210938,4205.387,912.289
2021-02-10,10.411067008972168,36.07878494262695,21.43463134765625,24.7135009765625,19.02470588684082,20.545616149902344,27.564632415771484,5.566321849822998,97.4000015258789,114.8000030517578,95.5999984741211,4218.054,912.928
2021-02-11,10.430675506591797,36.1730842590332,21.639514923095703,24.73286819458008,18.697378158569336,20.695293426513672,27.487850189208984,5.639364242553711,97.0999984741211,114.8000030517578,95.72000122070312,4218.583,913.88
2021-02-12,10.391461372375488,35.6827278137207,21.33707046508789,24.490768432617188,18.56842994689941,20.43585205078125,27.337665557861328,5.531899929046631,96.97000122070312,114.9800033569336,96.2300033569336,4216.077,912.793
2021-02-18,10.146379470825195,35.38097381591797,20.78095817565918,24.326141357421875,17.96337127685547,19.87705993652344,26.99606704711914,5.296821594238281,95.81999969482422,114.98999786376952,95.61000061035156,4102.433,910.178
2021-02-19,10.048347473144531,34.90947723388672,20.458999633789062,24.326141357421875,17.675718307495117,19.51783561706543,27.00582695007324,5.311094284057617,96.0,114.25,95.1500015258789,4093.918,910.352
2021-02-22,9.587594032287598,34.654869079589844,20.380949020385746,24.11309242248535,17.328550338745117,19.09874153137207,25.94198989868164,5.049149036407471,95.0,114.2300033569336,94.0,4067.499,909.447
2021-02-23,10.313034057617188,34.079647064208984,20.26387405395508,23.82257461547852,17.457500457763672,19.25839614868164,26.18598937988281,5.133105754852295,95.27999877929688,116.0,93.8499984741211,4098.233,907.171
2021-02-24,10.215001106262209,34.305965423583984,20.195581436157227,23.880678176879883,17.16984748840332,19.23844146728516,25.902950286865234,5.163330554962158,91.1999969482422,116.81999969482422,92.95999908447266,4059.648,908.726
2021-02-25,9.911100387573242,32.92919921875,19.746789932250977,23.47395133972168,16.743328094482422,19.078784942626957,25.327112197875977,5.047470569610596,92.0199966430664,116.8000030517578,92.68000030517578,4057.613,908.14
2021-02-26,9.754250526428224,31.165807723999023,19.258974075317383,22.844491958618164,16.217620849609375,18.75947380065918,24.81959342956543,4.918177127838135,93.0500030517578,115.41000366210938,92.0199966430664,4007.743,905.436
