Date,ITSA4,SULA11,SAPR11,ALUP11,NEOE3,PNVL3,BBSE3,CPLE6
2021-03-08,9.783717155456543,30.062509536743164,19.307756423950195,22.883228302001953,15.939887046813965,18.170745849609375,23.794795989990234,4.99961519241333
2021-03-09,9.872125625610352,29.675884246826172,19.229703903198242,22.70891761779785,15.721668243408203,17.69178009033203,23.092079162597656,4.967711448669434
2021-03-10,10.143122673034668,30.043649673461914,19.727275848388672,23.028488159179688,15.939887046813965,18.160768508911133,23.5703182220459,5.175084590911865
2021-03-11,10.113608360290527,30.10965919494629,20.410219192504883,23.309322357177734,16.1481876373291,18.200681686401367,23.785037994384766,5.151576519012451
2021-03-12,10.034904479980469,30.07193946838379,20.371192932128906,23.067224502563477,16.267215728759766,18.56988525390625,23.375120162963867,5.2892656326293945
2021-03-15,10.06441593170166,30.83576202392578,20.771203994750977,23.47395133972168,16.396163940429688,18.110876083374023,23.51175880432129,5.675466060638428
2021-03-16,9.916844367980957,30.750892639160156,20.488269805908203,23.338375091552734,16.16802406311035,18.13083267211914,23.34583854675293,5.776213645935059
2021-03-17,10.202153205871582,33.44784164428711,21.161457061767578,23.72573471069336,16.416000366210938,18.07096290588379,23.628877639770508,5.860169887542725
2021-03-18,10.300533294677734,34.305965423583984,21.3663387298584,23.551422119140625,16.32672882080078,18.430185317993164,23.716716766357422,5.834982872009277
2021-03-19,10.271018028259277,37.04063415527344,21.795616149902344,24.084041595458984,16.505271911621094,19.058828353881836,23.911916732788086,5.868565559387207
2021-03-22,10.349723815917969,37.07835388183594,21.268774032592773,23.822574615478516,16.445756912231445,18.899173736572266,23.833837509155273,5.960917949676514
2021-03-23,10.093932151794434,37.21980285644531,21.405364990234375,24.122777938842773,16.346567153930664,19.298311233520508,23.69719886779785,5.944126605987549
2021-03-24,9.88733196258545,35.81474685668945,21.317556381225586,23.832258224487305,16.16802406311035,18.8592586517334,23.1701602935791,5.725840091705322
2021-03-25,10.093932151794434,34.73973846435547,21.863910675048828,24.20024871826172,16.38624382019043,19.188547134399414,23.27751922607422,5.767817497253418
2021-03-26,10.211302757263184,34.36254119873047,21.561464309692383,24.500452041625977,16.574705123901367,18.779430389404297,23.384878158569336,5.860169887542725
2021-03-29,10.171876907348633,33.315826416015625,21.405364990234375,24.674762725830078,16.366405487060547,18.47010040283203,23.492238998413086,5.927335262298584
2021-03-30,10.319724082946777,35.15999984741211,21.659029006958008,24.732868194580078,16.574705123901367,18.75947380065918,24.185195922851562,5.935731410980225
2021-03-31,10.171876907348633,34.16999816894531,21.46390151977539,24.839391708374023,16.51519012451172,19.19852638244629,23.667917251586914,5.986104965209961
2021-04-01,9.955035209655762,33.38999938964844,21.649272918701172,24.7135009765625,16.16802406311035,19.158613204956055,23.34583854675293,5.811344623565674
2021-04-05,10.083168983459473,33.4900016784668,21.210237503051758,25.40106201171875,16.366405487060547,19.41805076599121,23.492238998413086,5.765657901763916
2021-04-06,9.984603881835938,34.91999816894531,21.112672805786133,25.323589324951172,16.316810607910156,19.378137588500977,23.48247718811035,5.774795055389404
2021-04-07,9.974747657775879,34.77000045776367,20.878522872924805,25.226749420166016,16.078752517700195,19.30828857421875,23.46295928955078,5.774795055389404
2021-04-08,9.945178031921387,34.27000045776367,20.615100860595703,25.459165573120117,16.098590850830078,19.20850372314453,23.384878158569336,5.738245964050293
2021-04-09,9.895895957946777,34.18000030517578,20.732177734375,25.720632553100586,16.048995971679688,18.8592586517334,23.316558837890625,5.71083402633667
2021-04-12,10.063456535339355,33.7599983215332,20.644371032714844,25.594741821289062,15.959725379943848,18.949064254760742,23.560558319091797,5.646872043609619
2021-04-13,10.043742179870605,33.7599983215332,20.595590591430664,24.96528434753418,16.009319305419922,18.949064254760742,23.248239517211914,5.692559242248535
2021-04-14,10.112738609313965,32.599998474121094,20.263874053955078,24.69413185119629,15.820858001708984,19.008935928344727,23.209199905395508,5.756520748138428
2021-04-15,10.112738609313965,31.959999084472656,20.31265640258789,24.91686248779297,15.86053466796875,18.969022750854492,23.082319259643555,5.86616849899292
2021-04-16,10.152164459228516,32.279998779296875,20.78095817565918,24.810340881347656,16.505271911621094,19.04884910583496,23.160398483276367,5.97581672668457
2021-04-19,10.05359935760498,32.5,20.6053466796875,24.64571189880371,16.51519012451172,19.108720779418945,22.721200942993164,6.021503448486328
2021-04-20,10.07331371307373,32.650001525878906,21.298044204711914,24.69413185119629,16.406082153320312,19.298311233520508,22.770000457763672,6.0854644775390625
2021-04-22,10.07331371307373,32.130001068115234,20.907791137695312,25.85620880126953,16.237459182739258,19.51783561706543,22.65287971496582,5.902717590332031
2021-04-23,10.171876907348633,33.2400016784668,21.093162536621094,25.82715606689453,16.51519012451172,19.607641220092773,22.838319778442383,5.939267635345459
2021-04-26,10.122596740722656,33.400001525878906,20.898035049438477,25.9143123626709,16.43583869934082,19.61762046813965,22.63336181640625,5.920992374420166
2021-04-27,9.905752182006836,32.650001525878906,20.3419246673584,25.739999771118164,16.27713394165039,19.607641220092773,21.852563858032227,5.911855220794678
2021-04-28,10.272510528564453,32.90999984741211,20.566320419311523,25.8700008392334,16.376325607299805,19.61762046813965,21.93064308166504,5.820481777191162
2021-04-29,10.035453796386719,33.38999938964844,20.91754913330078,26.799999237060547,16.12834930419922,19.717405319213867,22.203922271728516,5.82961893081665
2021-04-30,9.957563400268555,32.560001373291016,20.829740524291992,26.639999389648438,15.870453834533691,19.717405319213867,21.794004440307617,5.7921929359436035
2021-05-03,10.0862398147583,33.150001525878906,20.410219192504883,26.989999771118164,16.187862396240234,18.969022750854492,21.735445022583008,5.671907901763916
2021-05-04,9.818988800048828,32.91999816894531,20.01996612548828,26.670000076293945,15.810938835144043,19.058828353881836,21.45240592956543,5.55162239074707
2021-05-05,10.106036186218262,33.95000076293945,19.961427688598633,26.989999771118164,15.890292167663574,19.188547134399414,21.823284149169922,5.579380989074707
2021-05-06,10.096138954162598,33.83000183105469,19.805326461791992,26.90999984741211,16.12834930419922,18.9390869140625,22.145362854003906,5.533117294311523
2021-05-07,10.234712600708008,34.59000015258789,20.137041091918945,27.040000915527344,16.614381790161133,19.218482971191406,22.447921752929688,5.570127964019775
2021-05-10,10.343592643737793,33.90999984741211,20.04923439025879,26.770000457763672,16.614381790161133,18.739519119262695,22.242963790893555,5.505358695983887
2021-05-11,10.343592643737793,34.58000183105469,19.883377075195312,26.65999984741211,16.67389488220215,18.380294799804688,22.82855987548828,5.542369842529297
2021-05-12,10.145628929138184,33.0,19.29800033569336,26.43000030517578,16.46559715270996,18.300466537475586,22.46744155883789,5.338810443878174
2021-05-13,10.323796272277832,33.06999969482422,19.610200881958008,26.860000610351562,16.82267951965332,18.090917587280273,22.80904197692871,5.366568565368652
2021-05-14,10.531658172607422,33.2400016784668,20.244361877441406,27.350000381469727,16.842517852783203,18.639734268188477,22.789522171020508,5.394326686859131
2021-05-17,10.541556358337402,32.81999969482422,20.117530822753906,27.34000015258789,16.911951065063477,18.83930206298828,22.93592071533203,5.4961066246032715
2021-05-18,10.511861801147461,31.989999771118164,19.89313316345215,27.399999618530273,16.872276306152344,18.929107666015625,22.711441040039062,5.579380989074707
2021-05-19,10.630640029907227,31.799999237060547,20.058990478515625,27.100000381469727,17.40790367126465,18.709583282470703,22.770000457763672,5.579380989074707
2021-05-20,10.670232772827148,32.02000045776367,20.0980167388916,26.729999542236328,17.477338790893555,18.589839935302734,23.06279945373535,5.653402328491211
2021-05-21,10.729621887207031,31.6299991607666,19.961427688598633,26.65999984741211,17.298795700073242,18.819345474243164,23.072559356689453,5.625644207000732
2021-05-24,10.749417304992676,32.0,20.15655517578125,27.65999984741211,17.903854370117188,19.567729949951172,23.023759841918945,5.727424144744873
2021-05-25,10.68834114074707,32.09000015258789,20.146799087524414,27.729999542236328,18.22126579284668,19.95688819885254,22.80904197692871,5.74592924118042
2021-05-26,10.787491798400879,32.79999923706055,20.00045394897461,27.5,18.052642822265625,19.877059936523438,22.69192123413086,5.764434814453125
2021-05-27,10.648680686950684,33.900001525878906,20.068748474121094,27.600000381469727,18.0030460357666,20.056673049926758,22.85784149169922,5.8477091789245605
2021-05-28,10.82586669921875,34.68000030517578,19.805326461791992,27.15999984741211,18.518835067749023,20.1464786529541,22.82855987548828,5.986499309539795
2021-05-31,10.786140441894531,34.70000076293945,19.658981323242188,27.40999984741211,18.68745994567871,20.645401000976562,22.838319778442383,5.903225421905518
2021-06-01,11.214004516601562,34.959999084472656,19.707765579223633,27.719999313354492,18.389888763427734,20.755163192749023,23.51175880432129,5.893972396850586
2021-06-02,11.582165718078613,33.709999084472656,20.039480209350586,27.93000030517578,18.776731491088867,20.884883880615234,23.52151870727539,6.014257907867432
2021-06-04,11.840872764587402,33.72999954223633,19.79557228088379,28.149999618530273,18.627944946289062,21.144323348999023,23.609357833862305,5.949488639831543
2021-06-07,11.990128517150879,33.81999969482422,19.932159423828125,28.09000015258789,18.746973037719727,21.363847732543945,24.019277572631836,5.893972396850586
2021-06-08,11.8806734085083,33.58000183105469,19.824840545654297,27.899999618530273,18.598188400268555,21.264062881469727,23.726476669311523,5.810698509216309
2021-06-09,11.920475959777832,33.900001525878906,19.815082550048828,27.5,18.449403762817383,21.104408264160156,23.69719886779785,5.708918571472168
2021-06-10,11.860774040222168,34.45000076293945,19.902891159057617,27.530000686645508,18.469242095947266,21.333911895751953,24.10711669921875,5.764434814453125
2021-06-11,11.671717643737793,33.869998931884766,19.94191551208496,27.25,18.290699005126953,20.854948043823242,23.980236053466797,5.78294038772583
2021-06-14,11.731419563293457,33.70000076293945,20.712665557861328,27.280000686645508,18.330373764038086,20.55559539794922,24.321836471557617,5.921730995178223
2021-06-15,11.761270523071289,35.33000183105469,20.68339729309082,27.3799991607666,17.96337127685547,20.834989547729492,24.487754821777344,5.884720325469971
2021-06-16,11.870723724365234,36.470001220703125,20.400463104248047,27.200000762939453,17.933612823486328,20.825014114379883,24.429195404052734,5.764434814453125
2021-06-17,11.761270523071289,36.189998626708984,20.263874053955078,26.6299991607666,17.874099731445312,20.16643524169922,24.53655433654785,5.773687362670898
2021-06-18,11.651817321777344,36.0,20.49802589416504,27.0,17.79474639892578,20.316112518310547,24.75127410888672,5.7366766929626465
2021-06-21,11.681668281555176,36.029998779296875,20.449243545532227,27.1299991607666,17.64596176147461,20.286176681518555,24.858633041381836,5.801445484161377
2021-06-22,11.771221160888672,35.95000076293945,20.429733276367188,26.790000915527344,17.517013549804688,20.39594078063965,24.92695426940918,5.755181789398193
2021-06-23,11.66176700592041,35.52000045776367,20.332168579101562,26.920000076293945,17.298795700073242,20.815034866333008,24.10711669921875,5.718171119689941
2021-06-24,11.701569557189941,35.9900016784668,20.556564331054688,26.799999237060547,17.556690216064453,21.204193115234375,23.81431770324707,5.708918571472168
2021-06-25,11.422959327697754,34.599998474121094,20.57607650756836,26.299999237060547,17.626123428344727,21.303977966308594,23.34583854675293,5.653402328491211
2021-06-28,11.303556442260742,35.040000915527344,20.23460578918457,26.459999084472656,17.764989852905273,21.463632583618164,23.52151870727539,5.597886562347412
2021-06-29,11.243854522705078,35.41999816894531,19.883377075195312,26.610000610351562,17.556690216064453,21.493568420410156,23.1701602935791,5.477601051330566
2021-06-30,11.094599723815918,34.65999984741211,20.263874053955078,26.3799991607666,17.22936248779297,21.343891143798828,22.545522689819336,5.48685359954834
2021-07-01,11.114500045776367,34.22999954223633,20.09000015258789,26.389999389648438,17.22936248779297,20.655380249023438,22.672401428222656,5.48685359954834
2021-07-02,11.174201011657715,34.11000061035156,20.280000686645508,26.469999313354492,17.469999313354492,20.844968795776367,22.59432029724121,5.523864269256592
2021-07-05,11.024947166442871,33.599998474121094,20.139999389648438,26.850000381469727,17.459999084472656,20.33606719970703,22.360082626342773,5.625644207000732
2021-07-06,10.985146522521973,33.13999938964844,19.829999923706055,26.399999618530273,17.34000015258789,19.877059936523438,22.057523727416992,5.597886562347412
2021-07-07,11.174201011657715,33.689998626708984,20.100000381469727,26.309999465942383,17.360000610351562,19.398096084594727,22.301523208618164,5.625644207000732
2021-07-08,11.114500045776367,32.369998931884766,19.790000915527344,26.030000686645508,17.290000915527344,19.318267822265625,22.057523727416992,5.505358695983887
2021-07-12,11.323456764221191,33.20000076293945,20.5,25.950000762939453,17.329999923706055,19.218482971191406,22.613842010498047,5.579380989074707
2021-07-13,11.283656120300293,33.7400016784668,20.469999313354492,26.110000610351562,17.459999084472656,19.447986602783203,22.252721786499023,5.542369842529297
2021-07-14,11.303556442260742,33.880001068115234,20.579999923706055,26.600000381469727,17.6200008392334,19.188547134399414,22.545522689819336,5.542369842529297
2021-07-15,11.214004516601562,32.93000030517578,20.09000015258789,26.200000762939453,17.809999465942383,19.218482971191406,22.16488265991211,5.505358695983887
2021-07-16,11.054798126220703,32.220001220703125,20.399999618530273,26.1299991607666,17.649999618530273,19.38811683654785,21.959924697875977,5.579380989074707
2021-07-19,10.965246200561523,31.940000534057617,20.1200008392334,25.799999237060547,17.579999923706055,19.138656616210938,21.598804473876953,5.570127964019775
2021-07-20,11.094599723815918,32.27000045776367,20.059999465942383,25.68000030517578,17.860000610351562,19.20850372314453,21.647605895996094,5.560875415802002
2021-07-21,11.164252281188965,32.029998779296875,19.75,25.5,18.100000381469727,19.467945098876953,21.618324279785156,5.5886335372924805
2021-07-22,11.034897804260254,31.719999313354492,19.920000076293945,25.5,18.100000381469727,19.40807342529297,21.33528709411621,5.6441497802734375
2021-07-23,11.024947166442871,31.65999984741211,19.739999771118164,25.010000228881836,17.959999084472656,19.95688819885254,21.471925735473633,5.597886562347412
2021-07-26,11.12445068359375,31.709999084472656,19.6200008392334,25.020000457763672,17.829999923706055,19.946908950805664,21.413366317749023,5.579380989074707
2021-07-27,11.194103240966797,30.950000762939453,19.6200008392334,25.100000381469727,17.799999237060547,19.338224411010742,21.022968292236328,5.616391658782959
2021-07-28,11.492612838745117,31.110000610351562,19.860000610351562,24.940000534057617,17.649999618530273,19.727384567260742,21.208406448364258,5.708918571472168
2021-07-29,11.383157730102539,30.790000915527344,19.600000381469727,24.799999237060547,17.549999237060547,19.687469482421875,21.11080551147461,5.74592924118042
2021-07-30,11.114500045776367,30.09000015258789,19.520000457763672,24.450000762939453,17.3799991607666,19.158613204956055,20.85704803466797,5.662654876708984
2021-08-02,11.333407402038574,30.690000534057617,19.420000076293945,25.190000534057617,17.40999984741211,18.769453048706055,20.495929718017578,5.875467300415039
2021-08-03,11.472711563110352,29.799999237060547,19.459999084472656,25.010000228881836,17.34000015258789,19.008935928344727,21.179126739501953,5.829204082489014
2021-08-04,11.214004516601562,29.030000686645508,19.31999969482422,25.110000610351562,16.950000762939453,18.75947380065918,20.954647064208984,5.866214752197266
2021-08-05,11.243854522705078,28.979999542236328,18.899999618530273,25.1200008392334,16.770000457763672,18.120853424072266,20.720407485961914,5.903225421905518
2021-08-06,11.452811241149902,29.149999618530273,18.90999984741211,25.049999237060547,16.690000534057617,18.23061752319336,20.788726806640625,6.060521602630615
2021-08-09,11.5025634765625,29.06999969482422,19.010000228881836,25.06999969482422,16.739999771118164,18.210660934448242,21.16936683654785,6.1808061599731445
2021-08-10,11.413009643554688,28.5,18.940000534057617,24.850000381469727,16.40999984741211,18.160768508911133,20.98392677307129,6.069774150848389
2021-08-11,11.582165718078613,28.229999542236328,18.889999389648438,24.850000381469727,16.559999465942383,18.29048728942871,21.179126739501953,6.190059185028076
2021-08-12,11.383157730102539,29.020000457763672,18.719999313354492,24.729999542236328,16.450000762939453,18.110876083374023,20.899999618530273,5.958741664886475
2021-08-13,11.452811241149902,29.68000030517578,19.34000015258789,24.610000610351562,16.649999618530273,18.011091232299805,20.6200008392334,5.903225421905518
2021-08-16,11.35032844543457,29.0,19.299999237060547,24.59000015258789,16.459999084472656,17.462276458740234,20.09000015258789,5.958741664886475
2021-08-17,11.200589179992676,28.399999618530273,18.950000762939453,25.0,16.15999984741211,17.172901153564453,19.81999969482422,5.903225421905518
2021-08-18,11.230536460876465,28.200000762939453,19.010000228881836,24.530000686645508,16.260000228881836,17.123010635375977,19.68000030517578,5.967994213104248
2021-08-19,11.140691757202148,28.5,19.59000015258789,24.649999618530273,16.610000610351562,18.13083267211914,19.75,6.143795490264893
2021-08-20,11.16065788269043,29.649999618530273,20.530000686645508,24.979999542236328,17.040000915527344,18.47010040283203,19.860000610351562,6.208564758300781
2021-08-23,11.210570335388184,29.31999969482422,20.06999969482422,24.729999542236328,16.799999237060547,17.860000610351562,19.5,6.143795490264893
2021-08-24,11.450156211853027,30.260000228881836,20.049999237060547,25.15999984741211,16.889999389648438,17.979999542236328,19.959999084472656,6.19931173324585
2021-08-25,11.470121383666992,30.0,19.860000610351562,25.270000457763672,17.0,18.079999923706055,20.190000534057617,6.217817306518555
2021-08-26,11.180623054504395,29.280000686645508,19.950000762939453,25.09000015258789,16.969999313354492,17.780000686645508,19.6200008392334,6.014257907867432
2021-08-27,11.380276679992676,29.579999923706055,19.75,25.059999465942383,16.860000610351562,17.559999465942383,19.729999542236328,6.0882792472839355
2021-08-30,11.3004150390625,29.6200008392334,19.510000228881836,25.40999984741211,16.84000015258789,17.350000381469727,19.290000915527344,6.07902717590332
2021-08-31,11.540000915527344,29.200000762939453,19.3799991607666,25.329999923706055,16.6200008392334,17.040000915527344,19.059999465942383,6.328849792480469
2021-09-01,11.65999984741211,28.56999969482422,19.270000457763672,25.31999969482422,16.90999984741211,17.200000762939453,19.34000015258789,6.569419860839844
2021-09-02,11.270000457763672,27.68000030517578,18.989999771118164,24.739999771118164,16.549999237060547,16.700000762939453,18.690000534057617,6.458387851715088
2021-09-03,11.25,27.899999618530273,18.989999771118164,25.09000015258789,16.229999542236328,16.559999465942383,19.18000030517578,6.282586097717285
2021-09-06,11.460000038146973,28.8799991607666,18.959999084472656,25.40999984741211,16.190000534057617,17.100000381469727,19.270000457763672,6.5971784591674805
2021-09-08,10.920000076293945,27.799999237060547,18.309999465942383,24.5,15.729999542236328,16.290000915527344,18.399999618530273,6.291839122772217
2021-09-09,11.140000343322754,28.90999984741211,18.68000030517578,25.280000686645508,16.020000457763672,16.459999084472656,18.81999969482422,6.532409191131592
2021-09-10,10.979999542236328,28.639999389648438,18.639999389648438,25.25,15.890000343322754,16.690000534057617,19.059999465942383,6.523156642913818
2021-09-13,11.130000114440918,29.579999923706055,19.3700008392334,25.420000076293945,16.280000686645508,16.899999618530273,19.56999969482422,6.5971784591674805
2021-09-14,11.0600004196167,29.65999984741211,19.110000610351562,25.559999465942383,16.350000381469727,16.799999237060547,19.6200008392334,6.5971784591674805
2021-09-15,11.0600004196167,28.459999084472656,18.829999923706055,25.149999618530273,16.270000457763672,16.18000030517578,19.219999313354492,6.421376705169678
2021-09-16,11.119999885559082,28.1200008392334,18.81999969482422,25.1200008392334,15.75,16.06999969482422,19.399999618530273,6.356607913970947
2021-09-17,10.880000114440918,28.1299991607666,18.459999084472656,25.059999465942383,15.90999984741211,16.479999542236328,19.329999923706055,6.134542942047119
2021-09-20,10.6899995803833,27.510000228881836,18.450000762939453,24.799999237060547,15.899999618530273,15.539999961853027,18.90999984741211,6.421376705169678
2021-09-21,10.640000343322754,27.030000686645508,18.799999237060547,25.06999969482422,16.010000228881836,16.110000610351562,19.219999313354492,6.430629253387451
2021-09-22,10.850000381469727,27.8799991607666,19.239999771118164,25.65999984741211,15.84000015258789,16.110000610351562,19.3799991607666,6.615683555603027
2021-09-23,11.130000114440918,27.670000076293945,19.350000381469727,25.719999313354492,15.850000381469727,16.200000762939453,19.510000228881836,6.680452346801758
2021-09-24,10.970000267028809,27.290000915527344,19.760000228881836,25.1200008392334,15.869999885559082,15.949999809265137,19.959999084472656,6.643441677093506
2021-09-27,11.25,27.389999389648438,19.809999465942383,25.239999771118164,15.720000267028809,15.729999542236328,20.25,6.671199798583984
2021-09-28,11.029999732971191,26.149999618530273,19.489999771118164,24.559999465942383,15.300000190734863,15.300000190734863,20.219999313354492,6.587925434112549
2021-09-29,11.239999771118164,25.649999618530273,19.65999984741211,24.559999465942383,15.390000343322754,15.319999694824219,20.329999923706055,6.763726711273193
2021-09-30,11.140000343322754,25.479999542236328,19.15999984741211,24.309999465942383,15.3100004196167,14.789999961853027,19.950000762939453,6.735969066619873
2021-10-01,11.420000076293945,26.079999923706055,18.940000534057617,23.639999389648438,15.300000190734863,15.0,20.389999389648438,6.800000190734863
2021-10-04,11.15999984741211,24.969999313354492,18.68000030517578,23.860000610351562,15.09000015258789,14.4399995803833,19.84000015258789,6.639999866485596
2021-10-05,11.329999923706055,24.75,18.600000381469727,23.649999618530273,14.869999885559082,14.09000015258789,19.979999542236328,6.550000190734863
2021-10-06,11.369999885559082,24.59000015258789,18.530000686645508,23.56999969482422,14.609999656677246,13.800000190734863,19.760000228881836,6.559999942779541
